workerId,zone,week,rainfallMm,temperatureC,aqi,activityScore,riskTier
68,Rourkela-Zone1,8,7.1,26.4,113.0,0.941,low
68,Rourkela-Zone1,9,42.5,29.2,118.1,0.978,medium
68,Rourkela-Zone1,10,4.4,32.2,114.0,1.0,low
68,Rourkela-Zone1,11,21.1,29.6,108.3,0.753,medium
68,Rourkela-Zone1,12,12.7,32.3,114.6,0.73,high
68,Rourkela-Zone1,13,30.3,35.3,104.7,0.828,medium
68,Rourkela-Zone1,14,11.6,36.0,119.1,0.791,low
68,Rourkela-Zone1,15,0.0,34.6,119.1,0.793,low
68,Rourkela-Zone1,16,8.5,36.6,116.0,0.636,low
68,Rourkela-Zone1,17,2.9,37.9,125.0,0.632,low
68,Rourkela-Zone1,18,19.5,39.1,114.0,0.968,medium
68,Rourkela-Zone1,19,16.4,41.1,111.6,0.875,medium
68,Rourkela-Zone1,20,59.8,40.2,117.1,0.655,high
68,Rourkela-Zone1,21,36.3,41.2,110.7,0.839,medium
68,Rourkela-Zone1,22,21.3,42.3,109.7,0.732,medium
68,Rourkela-Zone1,23,88.1,42.9,109.4,0.764,high
68,Rourkela-Zone1,24,118.1,43.9,107.7,0.879,high
68,Rourkela-Zone1,25,149.8,44.2,108.3,0.785,high
68,Rourkela-Zone1,26,149.3,42.9,99.3,0.734,high
68,Rourkela-Zone1,27,175.4,44.7,100.0,0.962,high
68,Rourkela-Zone1,28,191.7,40.9,96.9,0.713,high
68,Rourkela-Zone1,29,211.7,41.6,103.4,0.844,high
68,Rourkela-Zone1,30,223.5,41.2,94.6,0.769,high
68,Rourkela-Zone1,31,270.0,41.9,88.4,0.833,high
68,Rourkela-Zone1,32,262.3,41.3,93.0,0.865,high
68,Rourkela-Zone1,33,289.2,40.8,84.9,0.949,high
68,Rourkela-Zone1,34,271.3,38.8,90.9,0.751,high
68,Rourkela-Zone1,35,261.5,36.1,95.7,0.764,high
68,Rourkela-Zone1,36,265.7,34.2,99.6,0.818,high
68,Rourkela-Zone1,37,245.6,34.5,96.6,0.865,low
68,Rourkela-Zone1,38,252.5,34.9,100.7,0.795,high
68,Rourkela-Zone1,39,202.9,31.1,174.0,0.816,high
68,Rourkela-Zone1,40,262.6,29.5,162.4,0.722,high
68,Rourkela-Zone1,41,179.5,28.6,172.4,0.687,high
68,Rourkela-Zone1,42,143.8,27.3,183.1,0.811,medium
68,Rourkela-Zone1,43,129.1,29.7,188.0,0.789,high
68,Rourkela-Zone1,44,104.7,25.8,177.6,0.849,high
68,Rourkela-Zone1,45,34.6,25.1,195.7,0.923,high
68,Rourkela-Zone1,46,27.1,26.8,203.0,0.879,medium
68,Rourkela-Zone1,47,19.4,24.2,203.7,0.779,medium
68,Rourkela-Zone1,48,4.4,22.9,196.4,0.518,medium
68,Rourkela-Zone1,49,16.7,23.5,195.4,0.67,medium
68,Rourkela-Zone1,50,18.1,22.1,190.4,0.675,low
68,Rourkela-Zone1,51,19.9,26.5,201.4,0.703,medium
68,Rourkela-Zone1,52,0.0,16.7,201.0,0.745,medium
69,Rourkela-Zone1,0,12.7,20.9,190.6,1.0,medium
69,Rourkela-Zone1,1,24.9,24.0,193.9,0.868,medium
69,Rourkela-Zone1,2,6.9,24.0,196.0,0.85,medium
69,Rourkela-Zone1,3,44.1,25.1,186.7,0.74,medium
69,Rourkela-Zone1,4,25.7,23.1,141.1,0.787,medium
69,Rourkela-Zone1,5,45.3,27.0,116.6,0.667,medium
69,Rourkela-Zone1,6,0.0,24.7,122.1,0.875,high
69,Rourkela-Zone1,7,13.6,28.2,101.6,0.918,low
69,Rourkela-Zone1,8,7.1,26.4,113.0,0.901,low
69,Rourkela-Zone1,9,42.5,29.2,118.1,0.973,medium
69,Rourkela-Zone1,10,4.4,32.2,114.0,0.775,low
69,Rourkela-Zone1,11,21.1,29.6,108.3,0.783,medium
69,Rourkela-Zone1,12,12.7,32.3,114.6,0.717,low
69,Rourkela-Zone1,13,30.3,35.3,104.7,0.957,medium
69,Rourkela-Zone1,14,11.6,36.0,119.1,0.648,low
69,Rourkela-Zone1,15,0.0,34.6,119.1,0.842,low
69,Rourkela-Zone1,16,8.5,36.6,116.0,0.828,low
69,Rourkela-Zone1,17,2.9,37.9,125.0,0.751,low
69,Rourkela-Zone1,18,19.5,39.1,114.0,0.739,medium
69,Rourkela-Zone1,19,16.4,41.1,111.6,0.771,high
69,Rourkela-Zone1,20,59.8,40.2,117.1,0.75,low
69,Rourkela-Zone1,21,36.3,41.2,110.7,0.847,medium
69,Rourkela-Zone1,22,21.3,42.3,109.7,0.74,medium
69,Rourkela-Zone1,23,88.1,42.9,109.4,0.856,low
69,Rourkela-Zone1,24,118.1,43.9,107.7,0.882,high
69,Rourkela-Zone1,25,149.8,44.2,108.3,0.737,high
69,Rourkela-Zone1,26,149.3,42.9,99.3,1.0,high
69,Rourkela-Zone1,27,175.4,44.7,100.0,0.721,high
69,Rourkela-Zone1,28,191.7,40.9,96.9,0.807,high
69,Rourkela-Zone1,29,211.7,41.6,103.4,0.875,high
69,Rourkela-Zone1,30,223.5,41.2,94.6,0.919,medium
69,Rourkela-Zone1,31,270.0,41.9,88.4,0.76,high
69,Rourkela-Zone1,32,262.3,41.3,93.0,0.804,high
69,Rourkela-Zone1,33,289.2,40.8,84.9,0.838,high
69,Rourkela-Zone1,34,271.3,38.8,90.9,0.838,high
69,Rourkela-Zone1,35,261.5,36.1,95.7,0.742,high
69,Rourkela-Zone1,36,265.7,34.2,99.6,0.483,high
69,Rourkela-Zone1,37,245.6,34.5,96.6,0.749,high
69,Rourkela-Zone1,38,252.5,34.9,100.7,0.689,high
69,Rourkela-Zone1,39,202.9,31.1,174.0,0.959,high
69,Rourkela-Zone1,40,262.6,29.5,162.4,0.804,high
69,Rourkela-Zone1,41,179.5,28.6,172.4,0.771,high
69,Rourkela-Zone1,42,143.8,27.3,183.1,0.826,high
69,Rourkela-Zone1,43,129.1,29.7,188.0,0.928,high
69,Rourkela-Zone1,44,104.7,25.8,177.6,0.808,low
69,Rourkela-Zone1,45,34.6,25.1,195.7,0.661,medium
69,Rourkela-Zone1,46,27.1,26.8,203.0,0.832,medium
69,Rourkela-Zone1,47,19.4,24.2,203.7,0.792,medium
69,Rourkela-Zone1,48,4.4,22.9,196.4,1.0,medium
69,Rourkela-Zone1,49,16.7,23.5,195.4,0.925,medium
69,Rourkela-Zone1,50,18.1,22.1,190.4,0.589,medium
69,Rourkela-Zone1,51,19.9,26.5,201.4,0.734,medium
69,Rourkela-Zone1,52,0.0,16.7,201.0,0.781,low
70,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.916,medium
70,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.786,low
70,Bhubaneswar-Zone1,2,27.0,23.8,197.1,0.899,medium
70,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.916,medium
70,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.894,high
70,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.723,medium
70,Bhubaneswar-Zone1,6,45.8,26.3,107.7,0.791,medium
70,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.834,high
70,Bhubaneswar-Zone1,8,26.4,27.9,123.0,0.904,medium
70,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.888,high
70,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.968,high
70,Bhubaneswar-Zone1,11,32.6,31.7,106.6,0.896,medium
70,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.925,medium
70,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.689,high
70,Bhubaneswar-Zone1,14,37.3,32.8,121.4,1.0,medium
70,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.921,medium
70,Bhubaneswar-Zone1,16,91.3,37.6,114.3,0.891,high
70,Bhubaneswar-Zone1,17,48.1,39.2,118.1,0.71,medium
70,Bhubaneswar-Zone1,18,42.5,39.3,118.9,1.0,medium
70,Bhubaneswar-Zone1,19,77.0,39.9,110.1,0.869,high
70,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.979,medium
70,Bhubaneswar-Zone1,21,40.6,40.8,113.6,0.832,medium
70,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.869,high
70,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.733,high
70,Bhubaneswar-Zone1,24,131.7,42.3,109.6,0.948,medium
70,Bhubaneswar-Zone1,25,172.0,44.7,95.6,0.867,high
70,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.997,high
70,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.998,high
70,Bhubaneswar-Zone1,28,277.5,41.6,82.4,0.642,high
70,Bhubaneswar-Zone1,29,266.7,44.0,80.0,0.814,high
70,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.766,high
70,Bhubaneswar-Zone1,31,315.4,37.7,94.3,0.683,high
70,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.878,high
70,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.963,high
70,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.785,high
70,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.688,high
70,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.793,high
70,Bhubaneswar-Zone1,37,342.3,34.8,76.1,0.865,high
70,Bhubaneswar-Zone1,38,316.9,32.3,111.4,0.858,high
70,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.883,high
70,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.923,high
70,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.88,high
70,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.969,high
70,Bhubaneswar-Zone1,43,201.3,28.2,167.6,0.787,high
70,Bhubaneswar-Zone1,44,162.7,26.5,180.9,0.854,high
70,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.94,high
70,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.91,high
70,Bhubaneswar-Zone1,47,24.5,25.1,193.1,1.0,medium
70,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.791,medium
70,Bhubaneswar-Zone1,49,36.6,22.9,204.1,0.942,medium
70,Bhubaneswar-Zone1,50,40.1,21.7,205.1,0.818,medium
70,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.808,high
70,Bhubaneswar-Zone1,52,22.7,20.0,193.0,0.99,medium
71,Puri-Zone1,0,125.9,22.3,186.0,0.658,high
71,Puri-Zone1,1,116.2,22.7,185.0,0.687,high
71,Puri-Zone1,2,77.3,23.1,189.1,0.605,high
71,Puri-Zone1,3,144.2,24.7,182.0,0.61,high
71,Puri-Zone1,4,104.0,23.6,137.7,0.509,high
71,Puri-Zone1,5,75.6,24.8,105.9,0.679,high
71,Puri-Zone1,6,77.2,25.1,109.7,0.557,high
71,Puri-Zone1,7,81.9,25.9,100.3,0.647,high
71,Puri-Zone1,8,105.0,27.3,110.9,0.749,high
71,Puri-Zone1,9,117.3,26.6,105.0,0.484,high
71,Puri-Zone1,10,105.1,29.5,106.1,0.96,high
71,Puri-Zone1,11,92.2,31.1,109.7,0.585,high
71,Puri-Zone1,12,104.3,33.4,109.0,0.649,high
71,Puri-Zone1,13,69.9,32.5,108.0,0.687,high
71,Puri-Zone1,14,132.9,34.1,110.4,0.582,high
71,Puri-Zone1,15,100.4,36.5,110.0,0.614,high
71,Puri-Zone1,16,72.5,36.9,111.0,0.773,high
71,Puri-Zone1,17,94.5,37.0,95.1,0.736,high
71,Puri-Zone1,18,118.3,37.5,115.7,0.636,high
71,Puri-Zone1,19,114.9,40.1,103.0,0.661,high
71,Puri-Zone1,20,113.4,42.0,109.1,0.675,high
71,Puri-Zone1,21,66.8,41.2,111.9,0.717,high
71,Puri-Zone1,22,168.6,42.4,94.4,0.724,high
71,Puri-Zone1,23,169.2,41.7,96.7,0.721,high
71,Puri-Zone1,24,223.9,41.5,88.4,0.62,high
71,Puri-Zone1,25,238.0,42.9,88.3,0.672,high
71,Puri-Zone1,26,282.3,43.3,92.1,0.761,high
71,Puri-Zone1,27,270.7,41.6,90.7,0.881,high
71,Puri-Zone1,28,286.8,41.9,83.1,0.669,high
71,Puri-Zone1,29,340.7,40.4,88.9,0.607,high
71,Puri-Zone1,30,335.2,42.2,81.0,0.581,high
71,Puri-Zone1,31,385.5,40.3,84.7,0.722,high
71,Puri-Zone1,32,385.3,40.4,81.3,0.505,high
71,Puri-Zone1,33,344.1,40.2,81.4,0.723,high
71,Puri-Zone1,34,373.5,39.4,77.7,0.725,high
71,Puri-Zone1,35,389.2,37.7,64.0,0.61,high
71,Puri-Zone1,36,358.5,35.0,76.6,0.685,high
71,Puri-Zone1,37,354.0,35.9,92.4,0.639,high
71,Puri-Zone1,38,315.8,36.3,103.7,0.528,high
71,Puri-Zone1,39,351.5,35.2,150.6,0.715,high
71,Puri-Zone1,40,291.4,33.1,171.6,0.706,high
71,Puri-Zone1,41,285.5,31.7,169.0,0.618,high
71,Puri-Zone1,42,247.4,27.8,169.7,0.879,high
71,Puri-Zone1,43,246.9,27.8,159.6,0.661,high
71,Puri-Zone1,44,197.4,26.4,181.7,0.476,high
71,Puri-Zone1,45,159.8,23.8,182.3,0.766,high
71,Puri-Zone1,46,101.3,24.8,181.4,0.74,high
71,Puri-Zone1,47,113.6,24.7,191.0,0.752,high
71,Puri-Zone1,48,105.8,24.6,174.6,0.562,high
71,Puri-Zone1,49,69.5,24.6,191.0,0.682,high
71,Puri-Zone1,50,75.1,24.2,196.6,0.66,high
71,Puri-Zone1,51,109.4,21.1,192.7,0.643,high
71,Puri-Zone1,52,13.9,21.5,190.0,0.795,medium
72,Puri-Zone1,0,125.9,22.3,186.0,0.627,high
72,Puri-Zone1,1,116.2,22.7,185.0,0.585,high
72,Puri-Zone1,2,77.3,23.1,189.1,0.584,high
72,Puri-Zone1,3,144.2,24.7,182.0,0.519,high
72,Puri-Zone1,4,104.0,23.6,137.7,0.636,high
72,Puri-Zone1,5,75.6,24.8,105.9,0.768,high
72,Puri-Zone1,6,77.2,25.1,109.7,0.593,high
72,Puri-Zone1,7,81.9,25.9,100.3,0.652,high
72,Puri-Zone1,8,105.0,27.3,110.9,0.606,high
72,Puri-Zone1,9,117.3,26.6,105.0,0.616,high
72,Puri-Zone1,10,105.1,29.5,106.1,0.709,high
72,Puri-Zone1,11,92.2,31.1,109.7,0.518,high
72,Puri-Zone1,12,104.3,33.4,109.0,0.477,high
72,Puri-Zone1,13,69.9,32.5,108.0,0.731,low
72,Puri-Zone1,14,132.9,34.1,110.4,0.524,high
72,Puri-Zone1,15,100.4,36.5,110.0,0.734,high
72,Puri-Zone1,16,72.5,36.9,111.0,0.857,high
72,Puri-Zone1,17,94.5,37.0,95.1,0.539,high
72,Puri-Zone1,18,118.3,37.5,115.7,0.63,low
72,Puri-Zone1,19,114.9,40.1,103.0,0.551,high
72,Puri-Zone1,20,113.4,42.0,109.1,0.706,high
72,Puri-Zone1,21,66.8,41.2,111.9,0.331,high
72,Puri-Zone1,22,168.6,42.4,94.4,0.64,high
72,Puri-Zone1,23,169.2,41.7,96.7,0.522,high
72,Puri-Zone1,24,223.9,41.5,88.4,0.616,high
72,Puri-Zone1,25,238.0,42.9,88.3,0.846,high
72,Puri-Zone1,26,282.3,43.3,92.1,0.713,high
72,Puri-Zone1,27,270.7,41.6,90.7,0.728,high
72,Puri-Zone1,28,286.8,41.9,83.1,0.606,high
72,Puri-Zone1,29,340.7,40.4,88.9,0.728,high
72,Puri-Zone1,30,335.2,42.2,81.0,0.553,high
72,Puri-Zone1,31,385.5,40.3,84.7,0.639,low
72,Puri-Zone1,32,385.3,40.4,81.3,0.737,high
72,Puri-Zone1,33,344.1,40.2,81.4,0.648,high
72,Puri-Zone1,34,373.5,39.4,77.7,0.564,medium
72,Puri-Zone1,35,389.2,37.7,64.0,0.734,high
72,Puri-Zone1,36,358.5,35.0,76.6,0.528,high
72,Puri-Zone1,37,354.0,35.9,92.4,0.62,high
72,Puri-Zone1,38,315.8,36.3,103.7,0.653,high
72,Puri-Zone1,39,351.5,35.2,150.6,0.644,high
72,Puri-Zone1,40,291.4,33.1,171.6,0.584,high
72,Puri-Zone1,41,285.5,31.7,169.0,0.699,high
72,Puri-Zone1,42,247.4,27.8,169.7,0.769,high
72,Puri-Zone1,43,246.9,27.8,159.6,0.438,high
72,Puri-Zone1,44,197.4,26.4,181.7,0.528,high
72,Puri-Zone1,45,159.8,23.8,182.3,0.627,high
72,Puri-Zone1,46,101.3,24.8,181.4,0.704,high
72,Puri-Zone1,47,113.6,24.7,191.0,0.671,high
72,Puri-Zone1,48,105.8,24.6,174.6,0.801,high
72,Puri-Zone1,49,69.5,24.6,191.0,0.747,high
72,Puri-Zone1,50,75.1,24.2,196.6,0.697,high
72,Puri-Zone1,51,109.4,21.1,192.7,0.599,high
72,Puri-Zone1,52,13.9,21.5,190.0,0.591,medium
73,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.921,high
73,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.94,high
73,Bhubaneswar-Zone2,2,91.1,21.0,196.0,1.0,medium
73,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.842,high
73,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.769,high
73,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.973,high
73,Bhubaneswar-Zone2,6,57.1,25.3,117.9,0.916,medium
73,Bhubaneswar-Zone2,7,97.0,27.2,108.0,1.0,high
73,Bhubaneswar-Zone2,8,46.4,29.7,118.6,0.896,medium
73,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.744,medium
73,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.741,high
73,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.668,medium
73,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.756,high
73,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.857,high
73,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.838,medium
73,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.761,high
73,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.708,high
73,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.782,high
73,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.779,high
73,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.881,high
73,Bhubaneswar-Zone2,20,72.2,41.6,115.3,0.823,high
73,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.809,medium
73,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.924,high
73,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.963,high
73,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.837,high
73,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.84,high
73,Bhubaneswar-Zone2,26,244.8,41.9,89.4,0.788,high
73,Bhubaneswar-Zone2,27,229.8,42.9,94.4,0.716,high
73,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.89,high
73,Bhubaneswar-Zone2,29,279.6,42.9,86.7,0.868,high
73,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.796,low
73,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.555,high
73,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.623,high
73,Bhubaneswar-Zone2,33,339.2,37.7,72.0,0.659,high
73,Bhubaneswar-Zone2,34,333.2,38.6,85.4,0.693,high
73,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.679,high
73,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.838,high
73,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.876,high
73,Bhubaneswar-Zone2,38,297.3,31.5,112.0,0.852,high
73,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.985,high
73,Bhubaneswar-Zone2,40,306.6,31.3,161.4,0.811,high
73,Bhubaneswar-Zone2,41,250.9,30.8,175.1,0.779,high
73,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.788,high
73,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.887,high
73,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.707,high
73,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.976,high
73,Bhubaneswar-Zone2,46,103.4,24.2,181.1,0.746,high
73,Bhubaneswar-Zone2,47,123.4,26.9,181.4,0.78,high
73,Bhubaneswar-Zone2,48,92.9,23.7,190.6,0.804,high
73,Bhubaneswar-Zone2,49,71.1,23.2,195.3,0.666,high
73,Bhubaneswar-Zone2,50,89.6,23.4,189.3,0.745,high
73,Bhubaneswar-Zone2,51,31.0,23.1,195.4,0.767,medium
73,Bhubaneswar-Zone2,52,3.2,17.6,200.0,0.755,medium
74,Puri-Zone1,0,125.9,22.3,186.0,0.89,high
74,Puri-Zone1,1,116.2,22.7,185.0,0.988,high
74,Puri-Zone1,2,77.3,23.1,189.1,0.968,high
74,Puri-Zone1,3,144.2,24.7,182.0,0.864,high
74,Puri-Zone1,4,104.0,23.6,137.7,0.87,high
74,Puri-Zone1,5,75.6,24.8,105.9,0.982,high
74,Puri-Zone1,6,77.2,25.1,109.7,0.86,medium
74,Puri-Zone1,7,81.9,25.9,100.3,0.886,high
74,Puri-Zone1,8,105.0,27.3,110.9,0.954,high
74,Puri-Zone1,9,117.3,26.6,105.0,0.791,high
74,Puri-Zone1,10,105.1,29.5,106.1,0.787,high
74,Puri-Zone1,11,92.2,31.1,109.7,0.815,high
74,Puri-Zone1,12,104.3,33.4,109.0,0.809,high
74,Puri-Zone1,13,69.9,32.5,108.0,1.0,high
74,Puri-Zone1,14,132.9,34.1,110.4,0.79,high
74,Puri-Zone1,15,100.4,36.5,110.0,1.0,high
74,Puri-Zone1,16,72.5,36.9,111.0,0.795,high
74,Puri-Zone1,17,94.5,37.0,95.1,0.941,high
74,Puri-Zone1,18,118.3,37.5,115.7,0.878,high
74,Puri-Zone1,19,114.9,40.1,103.0,1.0,high
74,Puri-Zone1,20,113.4,42.0,109.1,1.0,high
74,Puri-Zone1,21,66.8,41.2,111.9,0.97,high
74,Puri-Zone1,22,168.6,42.4,94.4,0.944,high
74,Puri-Zone1,23,169.2,41.7,96.7,0.921,high
74,Puri-Zone1,24,223.9,41.5,88.4,0.852,high
74,Puri-Zone1,25,238.0,42.9,88.3,0.991,high
74,Puri-Zone1,26,282.3,43.3,92.1,0.871,high
74,Puri-Zone1,27,270.7,41.6,90.7,1.0,low
74,Puri-Zone1,28,286.8,41.9,83.1,0.864,high
74,Puri-Zone1,29,340.7,40.4,88.9,0.861,high
74,Puri-Zone1,30,335.2,42.2,81.0,0.949,high
74,Puri-Zone1,31,385.5,40.3,84.7,0.954,high
74,Puri-Zone1,32,385.3,40.4,81.3,1.0,high
74,Puri-Zone1,33,344.1,40.2,81.4,0.865,high
74,Puri-Zone1,34,373.5,39.4,77.7,0.949,high
74,Puri-Zone1,35,389.2,37.7,64.0,1.0,high
74,Puri-Zone1,36,358.5,35.0,76.6,0.905,high
74,Puri-Zone1,37,354.0,35.9,92.4,0.972,low
74,Puri-Zone1,38,315.8,36.3,103.7,0.952,high
74,Puri-Zone1,39,351.5,35.2,150.6,1.0,high
74,Puri-Zone1,40,291.4,33.1,171.6,1.0,high
74,Puri-Zone1,41,285.5,31.7,169.0,1.0,high
74,Puri-Zone1,42,247.4,27.8,169.7,1.0,high
74,Puri-Zone1,43,246.9,27.8,159.6,1.0,high
74,Puri-Zone1,44,197.4,26.4,181.7,0.961,high
74,Puri-Zone1,45,159.8,23.8,182.3,1.0,high
74,Puri-Zone1,46,101.3,24.8,181.4,1.0,high
74,Puri-Zone1,47,113.6,24.7,191.0,0.89,high
74,Puri-Zone1,48,105.8,24.6,174.6,0.901,high
74,Puri-Zone1,49,69.5,24.6,191.0,0.981,high
74,Puri-Zone1,50,75.1,24.2,196.6,1.0,high
74,Puri-Zone1,51,109.4,21.1,192.7,0.967,high
74,Puri-Zone1,52,13.9,21.5,190.0,0.925,medium
75,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.689,high
75,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.978,high
75,Bhubaneswar-Zone2,2,91.1,21.0,196.0,1.0,high
75,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.974,high
75,Bhubaneswar-Zone2,4,72.7,23.2,136.9,1.0,high
75,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.999,high
75,Bhubaneswar-Zone2,6,57.1,25.3,117.9,1.0,high
75,Bhubaneswar-Zone2,7,97.0,27.2,108.0,1.0,high
75,Bhubaneswar-Zone2,8,46.4,29.7,118.6,0.959,medium
75,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.995,medium
75,Bhubaneswar-Zone2,10,89.7,31.0,125.9,1.0,high
75,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.968,medium
75,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.901,high
75,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.901,high
75,Bhubaneswar-Zone2,14,48.1,34.4,114.6,1.0,medium
75,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.993,high
75,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.939,high
75,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.893,high
75,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.937,high
75,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.984,high
75,Bhubaneswar-Zone2,20,72.2,41.6,115.3,1.0,high
75,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.806,medium
75,Bhubaneswar-Zone2,22,74.5,40.8,103.9,1.0,high
75,Bhubaneswar-Zone2,23,135.2,42.9,108.3,1.0,high
75,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.754,high
75,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.898,high
75,Bhubaneswar-Zone2,26,244.8,41.9,89.4,0.947,high
75,Bhubaneswar-Zone2,27,229.8,42.9,94.4,1.0,low
75,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.982,high
75,Bhubaneswar-Zone2,29,279.6,42.9,86.7,1.0,high
75,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.81,medium
75,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.93,high
75,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.892,high
75,Bhubaneswar-Zone2,33,339.2,37.7,72.0,1.0,high
75,Bhubaneswar-Zone2,34,333.2,38.6,85.4,1.0,high
75,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.717,high
75,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.891,high
75,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.99,high
75,Bhubaneswar-Zone2,38,297.3,31.5,112.0,0.951,medium
75,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.916,high
75,Bhubaneswar-Zone2,40,306.6,31.3,161.4,1.0,high
75,Bhubaneswar-Zone2,41,250.9,30.8,175.1,0.967,high
75,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.94,high
75,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.892,high
75,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.884,high
75,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.932,high
75,Bhubaneswar-Zone2,46,103.4,24.2,181.1,1.0,high
75,Bhubaneswar-Zone2,47,123.4,26.9,181.4,0.973,high
75,Bhubaneswar-Zone2,48,92.9,23.7,190.6,0.949,high
75,Bhubaneswar-Zone2,49,71.1,23.2,195.3,0.854,high
75,Bhubaneswar-Zone2,50,89.6,23.4,189.3,0.841,high
75,Bhubaneswar-Zone2,51,31.0,23.1,195.4,0.84,medium
75,Bhubaneswar-Zone2,52,3.2,17.6,200.0,0.888,medium
